,published_date,title,publisher,kode_emitten
741,2023-02-26,"Tingkatkan Transaksi, BNI Gandeng Japan Airlines Tebar Promo Kartu Kredit",Kontan,BBNI
742,2023-02-28,"Fundamental Tak Menarik, Saham Maybank (BNII) Turun Terus",CNBC Indonesia,BBNI
743,2023-02-28,BNI Optimis Porsi Green Banking Semakin 'Garang',CNBC Indonesia,BBNI
744,2023-03-01,"Disebut-sebut Bos BNI, Apa Itu Green Financing?",CNBC Indonesia,BBNI
745,2023-03-02,"Dorong UMKM Go Global, BNI Dukung Inacraft 2023",CNBC Indonesia,BBNI
746,2023-03-02,Transaksi Obligasi dan Valas Kini Bisa Lewat Bonds dan FX Mobile BNI,Kontan,BBNI
747,2023-03-06,OPPO Creativepreneur Corner 2023: Powered by BNI Diluncurkan di 3 Kota,Bisnis,BBNI
748,2023-03-09,Bedah Bekal Investasi 2023 Lewat BNI Emerald Market Outlook,CNBC Indonesia,BBNI
749,2023-03-10,"Siap-Siap, BNI Mau Buyback Saham Rp 905 M, Catat Tanggalnya",CNBC Indonesia,BBNI
750,2023-03-13,"Prospek Dividen Bank BBRI, BBCA, BMRI, BBNI dan BBTN di Tengah Pertumbuhan Laba 2022",Kontan,BBNI
751,2023-03-15,"BNI Gelar RUPST Hari Ini, Siapa Saja Direksi yang Diganti?",Bisnis,BBNI
752,2023-03-15,"BNI (BBNI) Bagikan Dividen Rp7,3 Triliun, Rp392,78 per Lembar",Bisnis,BBNI
753,2023-03-15,Bos IFG Robertus Billitea Diangkat Jadi Komisaris BNI,CNBC Indonesia,BBNI
754,2023-03-15,Sah! Ini Jajaran Direksi dan Komisaris Baru Bank BNI,CNBC Indonesia,BBNI
755,2023-03-15,Ini Jajaran Direksi dan Komisaris Baru BNI,Kontan,BBNI
756,2023-03-15,Menilik Target dan Strategi Kinerja BNI pada Tahun 2023,Kontan,BBNI
757,2023-03-16,"Kinerja Keuangan Membaik, Bank Negara Indonesia (BBNI) Kerek Rasio Pembayaran Dividen",Kontan,BBNI
758,2023-03-16,"Diaspora Bank Mandiri (BMRI) ke Puncak Himbara: dari Nixon BTN, Royke BNI, Hingga Sunarso BRI",Bisnis,BBNI
759,2023-03-16,Tok! BNI Sepakat Buyback Saham Rp 905 Miliar,CNBC Indonesia,BBNI
760,2023-03-17,"Ini Jadwal Pembayaran Dividen BBNI Dengan Yield 4,35%",Kontan,BBNI
761,2023-03-18,"Ini Besaran dan Jadwal Pembayaran Dividen BBRI, BMRI, BBNI",Kontan,BBNI
762,2023-03-18,"BNI (BBNI) Tebar Dividen Rp7,3 Triliun, Simak Jadwal Pembagiannya!",Bisnis,BBNI
763,2023-03-19,"Rasio Likuiditas Capai 219 Persen, Manajemen BNI (BBNI): Aman Terhadap Guncangan",Bisnis,BBNI
764,2023-03-20,"Kamis Cuti Bersama, Cek Jadwal Operasional BCA, BNI, Mandiri",CNBC Indonesia,BBNI
765,2023-03-20,Kuda-Kuda BNI (BBNI) Kembangkan Layanan Digital Hadapi Tantangan 2023,Bisnis,BBNI
766,2023-03-20,"Bank BNI Siap Bagikan Dividen Rp7,32 T, Catat Jadwalnya!",CNBC Indonesia,BBNI
767,2023-03-20,"Rupiah Melemah di Awal Pekan, Cek Kurs BCA, BRI, Bank Mandiri, & BNI",Bisnis,BBNI
768,2023-03-21,"Sambut Ramadhan & Lebaran, BNI Siapkan Uang Tunai Rp 45,9 T",CNBC Indonesia,BBNI
769,2023-03-21,"Besok Libur Nyepi, Bagaimana Operasional BCA, BNI, dan Bank Mandiri?",Bisnis,BBNI
770,2023-03-21,"Besok Libur! Catat Jadwal Operasional Mandiri, BCA, BNI",CNBC Indonesia,BBNI
771,2023-03-24,"Jam Operasional Bank BRI, BNI, dan Mandiri Selama Ramadan 2023",Kontan,BBNI
772,2023-03-24,"Mau Bagikan Dividen, Saham BBNI Melesat 4% Lebih",CNBC Indonesia,BBNI
773,2023-03-26,"Cuan Dividen, Besok Jadwal Batas Cum Dividen BBNI dan ESSA",Bisnis,BBNI
774,2023-03-26,"Besok Cum Dividen BNI (BBNI) Rp7,3 Triliun",Bisnis,BBNI
775,2023-03-27,"Ingat Hari Ini Cum Dividen BBNI dan ESSA, Tembus Rp8 Triliun",Bisnis,BBNI
776,2023-03-27,Sinergi BNI Pacu Ekosistem Digital Bersama Pemda Hingga BPD,CNBC Indonesia,BBNI
777,2023-03-27,Transaksi Digital Perbankan Cepat & Aman? BNI Punya Solusinya,CNBC Indonesia,BBNI
778,2023-03-27,"Credit Suisse & Deutsche Bank Ambruk, Bos BNI Buka Suara",CNBC Indonesia,BBNI
779,2023-03-29,"DPR Cecar Rumor Akuisisi BTN, Bos BNI Bilang Gini",CNBC Indonesia,BBNI
780,2023-03-29,"Transaksi BNI Mobile Banking Capai Rp 155,51 Triliun Per Februari 2023",Kontan,BBNI
781,2023-03-29,"BNI Sediakan Rp45,9 Triliun untuk Ramadan & Idul Fitri 2023, Ini Lokasi Penukaran di Jabodetabek",Bisnis,BBNI
782,2023-03-30,BNI Sekuritas Resmikan Digital Financial Center Vokasi Universitas Indonesia,Kontan,BBNI
783,2023-03-30,"Bos BBRI, BMRI, & BBNI Jawab Tren Margin Bunga Tinggi Bank di RI",Bisnis,BBNI
784,2023-03-31,"Jalankan Program CSR, BNI Fokus pada 3 Pilar",CNBC Indonesia,BBNI
785,2023-04-04,"Maybank Indonesia (BNII) Tebar Dividen Tunai Rp 588,43 Miliar, Simak Jadwalnya",Kontan,BBNI
786,2023-04-04,Lokasi Penukaran Uang Baru di BNI (BBNI) Wilayah DKI Jakarta,Bisnis,BBNI
787,2023-04-04,"Lengkap! Lokasi Penukaran Uang Baru di Bank Mandiri, BRI, BNI, BCA di Jabodetabek",Bisnis,BBNI
788,2023-04-05,"Ini Lokasi Tukar Uang THR Lebaran Mandiri, BRI, BNI, BSI, BCA",CNBC Indonesia,BBNI
789,2023-04-08,"Catat! Ini Lokasi Penukaran Uang Baru di BCA, BRI, BNI, dan Bank Mandiri",Bisnis,BBNI
790,2023-04-10,"Dukung Hapus Kredit Macet UMKM, Kualitas Portofolio BNI Aman",CNBC Indonesia,BBNI
791,2023-04-10,"Challenge 2023, Ini Key Strategy dari Dirut BNI",Bisnis,BBNI
792,2023-04-11,BNI Asset Management Mau Akuisisi Schroders? BNI Buka Suara,CNBC Indonesia,BBNI
793,2023-04-13,"Menggerakkan Ekonomi Indonesia Maju, BNI Fokus Go Global, Go Digital, Go Green",Bisnis,BBNI
794,2023-04-14,"Mengintip Dividen THR Komisaris dan Direksi BNI, Berapa Nilainya?",Bisnis,BBNI
795,2023-04-14,"BNI Asset Management Kelola Dana Rp28,68 Triliun, Optimis Kuartal II/2023 Kian Moncer",Bisnis,BBNI
796,2023-04-16,Praktis! Simak Cara Bayar Zakat ke Baznas via Mobile Banking BNI hingga BSI,Bisnis,BBNI
797,2023-04-17,Jadwal Layanan Kantor Cabang BNI Selama Libur Lebaran,CNBC Indonesia,BBNI
798,2023-04-17,"Cek Jam Operasional Lebaran BCA, BNI, BRI, Mandiri, BTN, BSI",CNBC Indonesia,BBNI
799,2023-04-18,Ini Alasan di Balik Moncernya Kinerja BBNI Kuartal I 2023,CNBC Indonesia,BBNI
800,2023-04-18,"BNI Tebar Promo Diskon Lebaran Hingga 35%, Jangan Terlewat!",CNBC Indonesia,BBNI
801,2023-04-18,"Breaking News: Laba BNI Tembus Rp5,2 T, Naik 31,8% di Q1 2023",CNBC Indonesia,BBNI
802,2023-04-18,"Bank BNI (BBNI) Catat Laba Bersih Tumbuh 31,8% Jadi Rp 5,2 Triliun di Kuartal I-2023",Kontan,BBNI
803,2023-04-19,Semen Padang Serahkan Pengelolaan Dana Pensiun ke DPLK Bank BNI,Bisnis,BBNI
804,2023-04-19,"BNI Fokus Poles Bisnis Anak di 2023, Ini Bocorannya",CNBC Indonesia,BBNI
805,2023-04-21,"Jam Buka Libur Lebaran Bank BCA, BNI, BRI, Mandiri, BTN, BSI",CNBC Indonesia,BBNI
806,2023-04-21,"Jangan Kelewat, Yuk Pilih Twibbon Tema Idul Fitri dari BNI",CNBC Indonesia,BBNI
807,2023-04-21,Yuk Maknai Hari Kemenangan Lewat Kartu Ucapan e-Card BNI,CNBC Indonesia,BBNI
808,2023-04-23,KPR Bank Mandiri dan BNI Tumbuh Sekitar 8% Kuartal I,Kontan,BBNI
809,2023-04-24,Transaksi Tapcash BNI (BBNI) Terindikasi Melonjak selama Lebaran 2023,Bisnis,BBNI
810,2023-04-25,Lengkapi Keseruan Mudik ke Kampung Halaman Bersama BNI,CNBC Indonesia,BBNI
811,2023-04-25,"Naik 7,8%, Total Penyaluran KUR BNI Mencapai Rp 50,1 Triliun per Maret 2023",Kontan,BBNI
812,2023-04-27,"Rupiah Makin Perkasa, Simak Kurs Dolar di Bank Mandiri, BCA, BNI, dan BRI Hari Ini 27 April 2023",Bisnis,BBNI
813,2023-04-28,Laba Bersih Maybank Indonesia (BNII) Melesat Dua Kali Lipat,Bisnis,BBNI
814,2023-05-01,"Kredit UMKM Rp1.271 Triliun per Maret 2023, Intip Porsinya di BRI, BNI, dan Bank Mandiri",Bisnis,BBNI
815,2023-05-05,"BNI Sekuritas Merespons Viral Dana Nasabah Rp1,1 Miliar yang Terblokir",Bisnis,BBNI
816,2023-05-09,"Rupiah Melemah, Ini Kurs Dolar AS di Bank Mandiri, BCA, BNI, dan BRI Hari Ini (9/5)",Bisnis,BBNI
817,2023-05-11,"Viral Dana Nasabah BNI Sekuritas Diblokir, Bursa Kaji Transaksi Waran",Bisnis,BBNI
818,2023-05-11,"Kurs Dolar di Bank Mandiri, BCA, BNI, dan BRI Hari Ini (11/5) saat Rupiah Berbalik Menguat",Bisnis,BBNI
819,2023-05-15,Bank BNI Targetkan Penjualan ST010 bisa Capai Rp 700 Miliar,Kontan,BBNI
820,2023-05-15,Resep Moncer BNI Cetak Rekor Laba Kuartal I 2023,CNBC Indonesia,BBNI
821,2023-05-17,"BBNI Mencatat Peningkatan Pengguna BNI Mobile Banking Hingga 24,3 Persen | bp3ti.bisnis.com",Bisnis,BBNI
822,2023-05-18,"Fokus Dongkrak CASA, Transaksi Digital Maybank Indonesia (BNII) Tumbuh Pesat",Bisnis,BBNI
823,2023-05-18,Transaksi BI Fast BNI dan Mandiri Semakin Melesat,Kontan,BBNI
824,2023-05-22,"Kurs Dolar AS Bank Mandiri, BCA, BNI, dan BRI Hari Ini, 22 Mei 2023",Bisnis,BBNI
825,2023-05-23,BNI Targetkan Transaksi BNI Agen46 Tumbuh 10% di Tahun 2023,Kontan,BBNI
826,2023-05-25,Resmi! BNI Ubah Nama Bank Mayora jadi Hibank,Bisnis,BBNI
827,2023-05-26,"Usai Dicaplok BNI, Bank Mayora Resmi Berubah Jadi Hibank",CNBC Indonesia,BBNI
828,2023-05-26,"Bank Digital BNI (Hibank) Beroperasi, Dirut Ungkap Sebagai Surprise",Bisnis,BBNI
829,2023-05-29,Bank Digital BBNI Hibank akan Perang di Pasar UMKM,CNBC Indonesia,BBNI
830,2023-05-29,"Kasus Pidana Sudah Inkrah, Nasib Korban Bilyet Deposito BNI Makassar Masih Terlunta",Kontan,BBNI
831,2023-05-31,Praktis! Simak Cara Tarik Tunai Tanpa Kartu ATM BNI,Bisnis,BBNI
832,2023-05-31,"Kurs Dolar AS Bank Mandiri, BCA, BNI, dan BRI Hari Ini (31/5)",Bisnis,BBNI
833,2023-06-01,"BNI Java Jazz Festival 2023, Rasakan Pengalaman Digital Tak Terlupakan",Bisnis,BBNI
834,2023-06-02,"Gelar Java Jazz Festival, BNI Hadirkan BNI Treasure Hunt",CNBC Indonesia,BBNI
835,2023-06-05,"Kurs Dolar AS Hari Ini (5/6/2023) di Bank Mandiri, BCA, BNI, dan BRI",Bisnis,BBNI
836,2023-06-05,"BNI Lelang Superblok Kingland Avenue dengan Limit Rp849,35 Miliar",Bisnis,BBNI
837,2023-06-06,"Kurs Dolar AS di Bank Mandiri, BCA, BNI, dan BRI Hari Ini, 6 Juni 2023 Saat Rupiah Menguat",Bisnis,BBNI
838,2023-06-09,"Bisnis Nasabah Kaya BNI Melesat, Penjualan Obligasi Naik 44%",CNBC Indonesia,BBNI
839,2023-06-09,"Jelang Akhir Pekan, Simak Kurs Dolar AS di Bank Mandiri, BCA, BNI, dan BRI Hari Ini (9/6)",Bisnis,BBNI
840,2023-06-12,"Cek Rekomendasi Saham BMRI, BBRI, BBNI, ANTM, SMGR, TLKM, dan JSMR dari Pilarmas",Kontan,BBNI
841,2023-06-12,"Palagan BRI, Mandiri, BNI hingga BCA Kerek Fee Based Income",Bisnis,BBNI
842,2023-06-12,"Top! BBCA, BMRI, BBRI, BBNI Raup Laba Bersih Rp53,9 Triliun Per April 2023",Bisnis,BBNI
843,2023-06-14,Top! BNI Masuk Jajaran Perusahaan Terbaik Dunia,CNBC Indonesia,BBNI
844,2023-06-14,"BSI akan Kedatangan Investor Baru Pengganti BRI dan BNI, Begini Update-nya",Bisnis,BBNI
845,2023-06-15,BNI Sekuritas Dukung Industri Pasar Modal lewat Pendampingan IPO Berbagai Perusahaan,Kontan,BBNI
846,2023-06-16,"Intip Kurs Dolar di BCA, BRI, Bank Mandiri, dan BNI Hari Ini (16/6)",Bisnis,BBNI
847,2023-06-19,"Kurs Dolar AS di Bank Mandiri, BCA, BNI, dan BRI Hari Ini (19/6)",Bisnis,BBNI
848,2023-06-20,Simak! Kantor BNI yang Beroperasi Terbatas pada Libur Iduladha 29 Juni 2023,Bisnis,BBNI
849,2023-06-23,Jadwal Lengkap Operasional BNI Saat Libur Idul Adha,CNBC Indonesia,BBNI
850,2023-06-27,"Jadwal BCA, BRI, Bank Mandiri, BNI Saat Cuti Bersama Iduladha",CNBC Indonesia,BBNI
851,2023-06-27,"Dukung Pertumbuhan Industri Properti, BNI dan REI Bali Gelar BNI-REI Bali Expo 2023",Bisnis,BBNI
852,2023-06-27,BNI Sekuritas Rilis New BIONS Desktop dengan Teknologi Terbaru,Kontan,BBNI
853,2023-06-28,"Cek Kurs Dolar AS di Bank Mandiri, BCA, BNI, dan BRI Saat Libur Iduladha (28/6)",Bisnis,BBNI
854,2023-07-01,"Jadi Kantor Indonesia Inc, Bank BNI Hong Kong Menyiapkan Fasilitas Canggih",Kontan,BBNI
855,2023-07-03,"Kurs Dolar di BCA, BRI, Bank Mandiri, & BNI Awal Juli (3/7/2023)",Bisnis,BBNI
856,2023-07-05,"BNI (BBNI) Rayakan HUT ke-77, Intip Sejarah dan Capaian Selama Ini",Bisnis,BBNI
857,2023-07-06,BNI Regional Sumbar Riau Kepri Dorong UMKM Lewat Xpora,Bisnis,BBNI
858,2023-07-06,"Intip Kurs Dolar di BCA, BRI, Bank Mandiri, & BNI Saat Rupiah Melemah Hari Ini (6/7)",Bisnis,BBNI
859,2023-07-09,"Adu Cuan The Big Four Bank di Ujung Paruh Pertama 2023: BBRI, BMRI, BBNI & BBCA",Bisnis,BBNI
860,2023-07-10,"BNI Kejar NPL Turun ke 2,29% Akhir Tahun Ini",CNBC Indonesia,BBNI
861,2023-07-13,Daftar Jenis Kartu Debit BRI dan BNI serta Limit Transaksinya,Bisnis,BBNI
862,2023-07-14,"Hingga Mei, BNI Catat Pengguna Mobile Banking Capai 14,7 Juta User",Kontan,BBNI
863,2023-07-17,"Laba Tumbuh Pesat, Cek Rekomendasi Saham BBCA, BMRI, BNI, BRI",Bisnis,BBNI
864,2023-07-18,"Kurs Dolar Bank BCA, BNI, Mandiri, dan BRI Hari Ini (18/7/2023)",Bisnis,BBNI
865,2023-07-18,"Libur Tahun Baru Islam, Simak Jadwal Bank Mandiri, BNI & BCA",CNBC Indonesia,BBNI
866,2023-07-21,"Intip Kurs Dolar di BCA, BRI, Bank Mandiri, & BNI Saat Rupiah Melemah Pada Jumat (21/7)",Bisnis,BBNI
867,2023-07-25,"BNI Imbau Nasabah Waspadai Penipuan Online via WhatsApp, Berikut Tipsnya",Kontan,BBNI
868,2023-07-25,"Waspada Penipuan Biaya Transaksi Rp150 Ribu, Ini Imbauan BNI",CNBC Indonesia,BBNI
869,2023-07-25,"Laba Bank BNI Semester I-2023 Naik 17% Jadi Rp 10,3 T",CNBC Indonesia,BBNI
870,2023-07-26,"Transformasi Digital Perbankan Melaju, BCA (BBCA) dan BNI (BBNI) Ungkap Tantangannya",Bisnis,BBNI
871,2023-07-26,Waspada! BNI Kasih Bocoran Sektor Risiko Tinggi Tahun Ini,CNBC Indonesia,BBNI
872,2023-07-26,"Semester I/2023, Produk Bancassurance BNI Life Sumbang Premi Rp1,56 Triliun",Bisnis,BBNI
873,2023-07-26,"BNI Mobile Banking Tembus 14,9 Juta Pengguna di Semester I-2023",Kontan,BBNI
874,2023-07-28,"Amman Mineral (AMMN) Makin Kokoh di Jajaran Emiten Terbesar, Salip BBNI-UNVR",Bisnis,BBNI
875,2023-07-28,"Adu Kencang Laju BCA (BBCA), BNI (BBNI) hingga Bank Panin (PNBN) saat Kredit Melambat",Bisnis,BBNI
876,2023-07-30,"Transaksi Digital Perbankan Melaju Pesat, Intip Capaian BCA (BBCA) dan BNI (BBNI)",Bisnis,BBNI
877,2023-07-31,"Rupiah Menguat, Cek Kurs di BCA, BRI, Bank Mandiri, & BNI Awal Pekan Ini (31/7)",Bisnis,BBNI
878,2023-08-02,"BNI Punya Mesin Pertumbuhan Bisnis Baru, Ini Dia",CNBC Indonesia,BBNI
879,2023-08-03,"BNI Life Balikkan Rugi Jadi Untung, Ini Penyebabnya",CNBC Indonesia,BBNI
880,2023-08-03,"BNI Lelang Tanah dan Bangunan Brylian Plaza, Uang Jaminan Rp22,19 Miliar",Bisnis,BBNI
881,2023-08-07,Hoax! Biaya Transaksi BNI Bukan Rp 150.000,CNBC Indonesia,BBNI
882,2023-08-07,BNI (BBNI) Lelang Kamojang Green Hotel & Resort yang Pernah Viral,Bisnis,BBNI
883,2023-08-08,"BNI UMKM Festival, Bangkitkan Pemulihan Ekonomi UMKM usai Pandemi",Bisnis,BBNI
884,2023-08-10,"Laba Bersih Bank Digital milik BNI Hibank Melesat ke Rp127,67 Miliar",Bisnis,BBNI
885,2023-08-11,Dampak Hapus Buku Kredit Macet UMKM ke BRI (BBRI) hingga BNI (BBNI),Bisnis,BBNI
886,2023-08-11,BNI Bakal Lakukan Stock Split Dengan Rasio 1:2,Kontan,BBNI
887,2023-08-11,"Transaksi Agen Laku Pandai Bank Mandiri, BNI, dan BTN Meningkat Pesat",Kontan,BBNI
888,2023-08-13,"Jadwal Stock Split BNI (BBNI), Sahamnya Makin Terjangkau",Bisnis,BBNI
889,2023-08-14,Saham BBNI Menguat Pasca-pengumuman Stock Split,CNBC Indonesia,BBNI
890,2023-08-15,"Bank Negara Indonesia (BBNI) Akan Stock Split Saham, Ini Kata Analis",Kontan,BBNI
891,2023-08-18,7 Limit Transfer BNI Semua Kartu Lengkap,Bisnis,BBNI
892,2023-08-20,"Jelang Stock Split BBNI, Kepemilikan Saham Bos BNI Bertambah",Kontan,BBNI
893,2023-08-21,"BNI Bagi-Bagi Saham Rp 13,21 M ke Direksi dan Komisaris",CNBC Indonesia,BBNI
894,2023-08-21,Program BNI Xpora Telah Salurkan Kredit Mencapai Rp 29 Triliun,Kontan,BBNI
895,2023-08-21,Intip Rekomendasi Saham Bank BNI (BBNI) yang Bakal Lakukan Stock Split,Kontan,BBNI
896,2023-08-22,Total Kredit BNI Xpora untuk Debitur UMKM Mencapai Rp 29 Triliun pada Juni 2023,Kontan,BBNI
897,2023-08-26,"Disuntik BNI Rp400 M, BNI Multifinance Siap Ekspansi di Pasar Konsumer",Bisnis,BBNI
898,2023-08-27,"Suku Bunga Deposito BCA, Mandiri, BNI, & BRI Terbaru. Siapa Tertinggi?",Bisnis,BBNI
899,2023-08-29,"Jelang Stock Split, BNI Minta Restu Pemegang Saham",CNBC Indonesia,BBNI
900,2023-08-31,"Adu Rasio Bisnis BRI, Bank Mandiri, BCA, dan BNI, Siapa Jawaranya?",Bisnis,BBNI
901,2023-08-31,"Rupiah Menguat, Simak Kurs BCA, BNI, Mandiri & BRI Hari INi (31/8)",Bisnis,BBNI
902,2023-09-01,Bos BNI Buka-bukaan Soal Penyebab Kredit Perbankan Lesu,CNBC Indonesia,BBNI
903,2023-09-01,Now! Bos Bank BNI Bicara Ekonomi Sampai Hilirisasi Jokowi,CNBC Indonesia,BBNI
904,2023-09-02,"Suku Bunga Deposito Bank Mandiri, BCA, BNI, dan BRI, Tertinggi 4 Persen",Bisnis,BBNI
905,2023-09-03,"Kredit Hijau Bank KBMI IV (BMRI, BBRI, BBCA, dan BBNI), Siapa Paling Jumbo?",Bisnis,BBNI
906,2023-09-04,"BNI Lelang Dealer Renault, Rp69,22 M, Kamu Minat?",CNBC Indonesia,BBNI
907,2023-09-04,"Jelang Stock Split, Saham BBNI Pepet Rekor Baru",CNBC Indonesia,BBNI
908,2023-09-05,"Kurs di BCA, BNI, Bank Mandiri, dan BRI Hari Ini (5/9/2023)",Bisnis,BBNI
909,2023-09-05,Ini Cara BNI Beri Layanan Terbaik Bagi Penyandang Disabilitas,CNBC Indonesia,BBNI
910,2023-09-05,BNI Siap Bawa 400 Ribu Nasabah Xpora Go Internasional,CNBC Indonesia,BBNI
911,2023-09-05,"BNI Sudah Salurkan KUR Rp 12,3 Triliun Hingga Agustus 2023",Kontan,BBNI
912,2023-09-05,BNI Beberkan Faktor Pendorong Kredit Macet Segmen Korporasi yang Terus Melandai,Kontan,BBNI
913,2023-09-06,"Kurs BCA, BNI, Bank Mandiri, dan BRI Hari Ini (6/9/2023)",Bisnis,BBNI
914,2023-09-06,"BNI Kerja Sama dengan Bank Korea dan Jepang, Ini Tujuannya",CNBC Indonesia,BBNI
915,2023-09-06,BNI Ungkap Alasan di Balik Aksi Akuisisi Bank Mayora,CNBC Indonesia,BBNI
916,2023-09-08,BRI dan BNI Beri Penjelasan ke BEI soal Kabar Bakal Cabut dari BSI,Bisnis,BBNI
917,2023-09-09,Keren! BNI dan BNI Sekuritas Borong 6 Penghargaan Ini,CNBC Indonesia,BBNI
918,2023-09-09,"Bank BNI (BBNI) dan V2 Indonesia Garap Metahuman AI dalam Perbankan, Apa Itu?",Bisnis,BBNI
919,2023-09-11,"Dorong Budaya Indonesia Mendunia, BNI Dukung Batik in Algiers",CNBC Indonesia,BBNI
920,2023-09-13,"Rupiah Melemah, Cek Kurs BCA, BRI, Bank Mandiri, & BNI Pada Hari Ini (13/9/2023)",Bisnis,BBNI
921,2023-09-14,BNI Kembali Dukung Turnamen Golf Indonesian Masters 2023,CNBC Indonesia,BBNI
